Customer ID,Claim History,Previous Claims History,Credit Score,Driving Record
88331,1,0,612,Clean
97165,3,3,803,Major Violations
84565,3,3,523,DUI
15528,2,3,547,Major Violations
21943,4,1,733,Major Violations
8663,1,1,784,Major Violations
75121,0,3,805,Accident
14786,1,3,519,DUI
46842,4,2,531,DUI
48546,1,1,532,DUI
577,4,1,562,Minor Violations
62382,0,3,722,DUI
72246,0,3,779,Minor Violations
12037,4,0,504,DUI
87890,0,2,625,Accident
90020,0,0,696,Clean
37057,5,2,845,Minor Violations
76791,0,3,775,Major Violations
4474,3,1,622,Major Violations
79327,0,3,769,DUI
1962,1,1,719,Minor Violations
35622,0,0,550,Clean
85801,0,1,842,Major Violations
38883,5,3,777,DUI
73203,4,1,581,Accident
62094,5,0,832,Minor Violations
68350,0,2,829,Clean
21810,0,3,667,Clean
74968,1,0,802,DUI
85605,0,3,652,Accident
79256,4,1,707,Clean
88359,2,1,593,Clean
80084,2,1,546,Major Violations
25223,5,0,784,Accident
41478,2,0,653,Clean
53932,0,3,651,DUI
32934,3,1,744,Minor Violations
16650,1,1,705,Major Violations
75723,5,0,754,Clean
34907,4,3,571,Clean
12716,4,0,613,Minor Violations
24991,0,3,574,DUI
82128,4,0,709,Major Violations
89152,4,1,663,Major Violations
36933,1,1,509,Minor Violations
45199,3,3,560,Major Violations
70101,5,3,649,Clean
92768,3,2,534,DUI
6738,0,3,584,Accident
91817,5,1,638,Minor Violations
73923,4,0,707,Clean
74392,4,2,804,Clean
44485,0,3,644,Accident
19980,0,2,650,Major Violations
3269,0,3,560,Clean
31790,4,0,667,DUI
48428,0,3,620,Major Violations
56357,5,0,838,Major Violations
87971,0,1,706,DUI
32601,3,0,513,Clean
34746,3,1,537,Minor Violations
16147,5,0,800,Clean
36025,1,1,761,Minor Violations
63740,5,3,739,Clean
5151,0,3,718,Major Violations
86430,3,3,723,Accident
14956,0,1,791,Accident
30959,1,2,645,DUI
87688,5,3,582,Clean
61912,4,1,620,Minor Violations
89760,1,3,582,Clean
21222,4,1,775,Clean
7537,4,3,548,Major Violations
17677,4,3,652,Accident
29514,0,2,779,DUI
93356,3,3,631,Accident
34246,3,3,514,Minor Violations
93484,4,0,529,Clean
68662,2,0,622,Minor Violations
43239,3,3,766,Major Violations
84825,5,0,722,Clean
88781,3,1,571,Clean
36541,3,1,632,Major Violations
53516,3,3,850,Minor Violations
82959,5,2,543,Major Violations
9185,5,1,665,DUI
57871,1,2,661,DUI
87232,1,0,612,Clean
40952,1,1,756,Minor Violations
59016,0,3,717,Minor Violations
71579,3,0,543,Clean
64076,3,3,552,Accident
83815,0,3,733,DUI
96401,2,1,639,Minor Violations
18600,1,0,695,DUI
56575,3,2,638,DUI
28956,3,0,843,DUI
4440,5,3,558,DUI
62469,4,1,849,Major Violations
86820,3,2,746,Major Violations
68523,3,3,687,Minor Violations
21303,0,3,803,Clean
57215,0,0,614,Accident
91758,0,1,615,Minor Violations
30311,2,1,541,Clean
85648,5,3,813,DUI
87341,2,1,819,Accident
60778,1,3,835,Clean
89439,0,3,595,Minor Violations
97265,1,0,718,Clean
82802,3,3,530,Accident
96292,4,1,539,DUI
64330,3,1,725,DUI
63932,5,3,836,Accident
82753,4,3,765,Clean
35623,4,2,523,Clean
87773,5,3,574,Clean
85837,0,0,650,Major Violations
36015,3,1,826,Major Violations
29078,5,2,577,Minor Violations
39622,4,0,826,Accident
27501,1,3,710,Minor Violations
34650,4,3,552,Minor Violations
14384,1,3,803,Accident
44047,1,1,617,DUI
33507,3,0,522,Clean
34428,3,0,561,DUI
25764,4,3,704,Minor Violations
80969,4,1,741,Minor Violations
67262,4,0,713,Accident
76679,3,1,669,DUI
51679,0,3,769,Minor Violations
97232,0,3,734,Major Violations
25660,5,3,583,Major Violations
85835,0,1,554,Major Violations
64522,0,3,619,Minor Violations
96611,0,1,716,DUI
19986,4,0,575,Clean
69563,3,1,764,Minor Violations
34698,4,1,841,Accident
67867,1,2,802,Accident
82345,2,3,505,DUI
86444,5,0,764,DUI
20539,1,1,734,Minor Violations
88834,4,3,809,Major Violations
85642,2,0,624,DUI
33992,3,1,586,Major Violations
82064,4,3,589,Clean
50050,0,2,666,Minor Violations
97431,0,0,724,Accident
58423,1,2,693,Minor Violations
18131,4,3,578,Major Violations
45292,4,3,744,Minor Violations
64401,4,3,655,Clean
70129,5,1,815,Major Violations
13514,4,3,835,DUI
6628,3,3,586,Major Violations
71159,1,1,705,DUI
77816,5,2,664,DUI
76676,5,3,580,Clean
79254,4,3,574,Major Violations
38569,2,3,711,Clean
91812,1,2,593,DUI
40850,3,2,631,Clean
6504,0,3,568,Clean
31415,4,3,593,Clean
64589,4,3,740,Accident
27411,4,2,793,Minor Violations
33095,4,2,610,Major Violations
60052,1,1,702,Major Violations
61770,0,1,561,DUI
66428,5,1,632,Minor Violations
89624,4,3,677,Accident
96541,1,1,688,Accident
58243,3,3,599,Minor Violations
52598,1,3,647,Clean
6425,0,2,742,Minor Violations
64418,3,2,723,Clean
17596,5,0,815,DUI
23718,0,1,759,Accident
31109,4,3,809,Clean
92198,1,1,722,Major Violations
35182,5,3,649,Clean
65575,4,3,795,Clean
92183,1,0,640,Major Violations
64227,3,0,799,Clean
19820,0,3,778,Clean
10643,3,3,842,Accident
62026,3,2,544,Major Violations
80414,3,0,561,DUI
24836,5,1,533,Minor Violations
95357,5,2,635,DUI
20038,4,1,701,Minor Violations
77369,3,2,743,DUI
85986,5,1,723,DUI
66321,5,3,686,Clean
75077,0,2,516,Major Violations
46436,0,1,643,Minor Violations
94233,0,1,692,Major Violations
13669,0,3,808,Accident
76110,3,3,735,Accident
17124,4,3,673,Major Violations
5618,3,3,556,Accident
49620,4,3,733,Clean
2389,1,1,758,Minor Violations
64023,5,2,755,Accident
88448,5,3,732,Clean
5323,0,0,836,Clean
58861,5,0,632,Major Violations
24505,0,0,709,Major Violations
45026,3,0,584,Minor Violations
74930,1,3,542,Clean
85685,3,3,656,Minor Violations
91013,0,2,663,Clean
5586,3,1,593,Minor Violations
4319,4,1,569,Minor Violations
46556,4,2,675,Major Violations
35232,3,2,846,Clean
11937,4,1,637,Major Violations
10774,4,1,615,Accident
86696,2,1,639,Clean
25006,4,2,714,Clean
91604,5,3,609,Clean
74669,4,0,587,Clean
68463,0,2,687,Clean
50216,4,1,657,DUI
13237,5,3,555,Major Violations
22604,5,3,694,Minor Violations
36027,3,3,553,DUI
31303,0,0,622,DUI
63551,1,2,747,Minor Violations
76392,0,2,632,Accident
16548,4,2,592,Clean
49942,3,0,714,Clean
86147,4,3,585,Clean
97116,5,3,719,Major Violations
69459,0,2,735,DUI
66316,5,3,695,DUI
58989,3,3,606,Minor Violations
43553,5,1,579,Minor Violations
64181,1,2,597,Accident
31248,4,3,575,Minor Violations
21444,4,1,559,Major Violations
96043,3,2,667,DUI
92395,4,0,631,Accident
73173,2,1,620,DUI
36249,4,3,692,Minor Violations
31861,2,0,841,Clean
84695,0,3,673,DUI
1950,4,1,741,Major Violations
41373,1,3,556,Minor Violations
72875,0,0,725,Major Violations
78595,2,2,545,Minor Violations
89243,5,2,510,Clean
25651,5,1,547,Clean
16476,1,1,702,Clean
23915,0,1,691,Clean
11618,5,2,540,Major Violations
96715,3,3,562,Minor Violations
68650,3,1,596,Minor Violations
33978,2,1,551,Clean
40131,0,1,643,Major Violations
36745,0,3,580,DUI
49791,4,1,560,Accident
38186,4,0,596,Minor Violations
74846,3,3,578,Accident
71221,0,3,769,Accident
25102,0,1,811,Minor Violations
33339,2,0,840,Clean
70232,1,3,729,DUI
72788,4,3,681,Clean
1,5,2,571,Major Violations
15813,4,3,716,DUI
90886,5,1,504,Accident
67686,0,1,509,Minor Violations
70240,4,0,671,Major Violations
76216,0,3,812,Accident
45822,4,2,574,Accident
87465,3,1,516,Accident
36604,4,2,765,DUI
68584,0,3,673,Clean
58213,3,3,790,Major Violations
13861,4,2,772,Accident
11433,0,1,728,Minor Violations
36966,1,0,744,Clean
40477,3,1,656,Major Violations
67034,5,3,739,Major Violations
87228,5,0,750,Minor Violations
55794,3,3,659,Major Violations
42453,3,1,502,DUI
22381,3,1,825,DUI
46228,0,3,646,Clean
66543,4,2,756,Accident
73126,3,3,837,DUI
17002,4,2,551,Minor Violations
78389,2,0,828,Major Violations
67835,3,3,732,Major Violations
78020,4,3,801,Accident
86309,3,2,831,Major Violations
87616,5,3,545,Minor Violations
41889,5,1,545,Major Violations
81064,4,3,776,Minor Violations
66379,1,3,703,Clean
20004,4,1,599,Clean
70441,4,2,513,Accident
66091,3,1,718,Minor Violations
74336,2,1,831,Clean
37745,1,0,576,Major Violations
34356,3,0,762,DUI
47104,4,2,642,Accident
1783,2,3,731,Major Violations
89117,3,0,545,Clean
86403,1,2,691,DUI
76675,4,1,670,Clean
61399,3,2,707,Major Violations
46806,0,1,689,Clean
21255,4,3,569,Major Violations
52815,2,3,835,Accident
81664,5,1,644,Minor Violations
65189,4,3,758,Major Violations
36991,5,3,709,Clean
15738,4,3,834,Major Violations
92470,4,3,708,Minor Violations
31362,2,3,803,Major Violations
69101,4,1,695,Minor Violations
73902,4,1,667,Clean
37766,3,1,660,Major Violations
12088,0,3,631,Minor Violations
14074,5,1,568,Clean
83374,2,3,812,Clean
31363,1,2,796,Clean
85772,2,3,582,Clean
38533,3,3,830,Accident
60734,3,2,605,Major Violations
49826,5,2,509,Accident
50204,5,0,695,Clean
34498,3,1,543,DUI
74349,0,3,603,Major Violations
87478,3,1,835,Accident
74050,1,1,524,Clean
34970,4,1,799,Minor Violations
8456,4,2,713,DUI
36466,3,3,504,DUI
61631,0,0,654,Minor Violations
74905,5,0,617,DUI
22258,0,1,722,Minor Violations
68243,3,2,723,Clean
27009,5,3,706,Major Violations
90316,0,3,751,Accident
42519,3,3,717,Accident
13508,0,3,718,DUI
71646,3,0,788,Accident
3423,4,1,834,DUI
4903,2,2,779,Clean
69024,4,1,584,DUI
66654,0,1,535,Accident
79936,5,1,625,Accident
13395,0,2,794,DUI
45366,2,3,715,Accident
13151,2,3,822,Clean
66453,1,0,713,Minor Violations
61455,4,3,621,Clean
85658,5,1,650,Major Violations
36494,4,0,825,Clean
71862,3,3,566,Minor Violations
66501,3,3,766,Minor Violations
62446,5,3,585,DUI
12156,0,0,717,DUI
75702,4,2,683,Clean
69842,0,0,697,Minor Violations
43041,5,3,632,Clean
18151,4,2,670,Accident
63085,3,1,572,Major Violations
76570,1,0,719,DUI
62369,4,0,743,Minor Violations
39965,3,1,750,Accident
86387,2,1,593,Minor Violations
89490,0,1,759,Clean
19528,0,1,619,Clean
70127,0,3,665,Accident
66932,0,2,806,Major Violations
77406,4,3,721,Clean
44173,0,1,798,Clean
66162,4,2,712,Major Violations
23039,2,2,510,DUI
75311,3,1,735,Accident
66038,4,1,573,Accident
72307,0,0,551,Clean
88341,0,1,500,Clean
89795,4,3,511,DUI
8379,4,3,652,Minor Violations
64880,3,2,548,Accident
47532,0,3,580,Clean
32308,3,3,711,Minor Violations
69125,5,3,714,Clean
90557,5,0,697,Major Violations
38396,2,2,716,Accident
64101,5,0,709,Clean
38825,3,1,575,Clean
63618,1,1,596,Major Violations
44684,1,3,753,Clean
51920,5,1,617,Clean
87972,0,2,806,Clean
54580,1,0,736,DUI
89409,0,1,538,Clean
66028,4,3,805,Minor Violations
88981,4,1,717,Accident
42119,2,1,510,DUI
88139,0,3,557,Clean
73174,0,0,684,Accident
83025,1,0,832,Clean
74987,4,3,809,Major Violations
92659,0,2,702,Major Violations
43353,3,3,571,DUI
18324,5,2,592,Minor Violations
88540,0,2,841,Major Violations
94608,4,3,622,Major Violations
46997,3,3,720,Accident
26625,5,1,613,Accident
33678,4,2,842,Clean
94463,1,2,738,DUI
76593,5,1,513,Major Violations
72157,3,3,617,Clean
60842,3,0,723,Accident
19886,4,3,696,DUI
68061,0,3,667,DUI
79914,4,2,559,Accident
39556,3,0,769,Clean
72928,1,1,643,Clean
24762,2,2,643,Clean
77973,4,1,827,Minor Violations
92230,4,1,833,Clean
94088,1,1,551,Accident
67806,3,1,721,Clean
74671,0,2,719,Accident
78796,0,0,532,Clean
65165,0,3,579,Accident
61940,4,0,541,Minor Violations
62419,5,3,517,DUI
67603,1,3,710,Accident
25164,0,1,676,Major Violations
38160,5,1,828,Clean
15183,3,1,652,Major Violations
3434,4,3,628,Major Violations
37021,0,1,831,DUI
12714,4,1,577,DUI
2723,1,3,804,Major Violations
6504,5,3,784,Major Violations
67130,0,3,549,Minor Violations
33252,4,3,548,Clean
10669,3,3,804,Clean
68705,3,1,575,Accident
93109,0,2,654,Major Violations
3664,4,1,828,Clean
33064,2,3,765,Clean
85472,0,3,673,Major Violations
4327,0,0,659,Major Violations
76475,1,1,582,Clean
90984,3,3,604,Accident
65253,1,2,607,Clean
31609,3,1,846,Minor Violations
27744,3,2,796,Major Violations
69879,1,1,549,Major Violations
31550,3,3,809,Clean
3225,0,3,582,DUI
56479,5,3,739,Minor Violations
22205,3,2,543,Clean
84640,4,3,548,Clean
44124,1,1,738,Clean
34672,3,3,607,Clean
27386,5,3,567,Major Violations
36579,1,3,799,Major Violations
46757,1,2,813,Accident
56034,5,3,637,Clean
22320,4,2,565,Major Violations
84841,5,1,510,Accident
16212,2,2,584,Minor Violations
76406,1,1,549,Major Violations
8749,0,3,760,Major Violations
3938,5,3,655,DUI
77285,2,2,640,Major Violations
39853,1,2,688,Major Violations
59939,3,1,604,DUI
30890,3,2,552,Accident
34792,1,2,846,DUI
63819,4,2,509,Minor Violations
75084,3,1,611,DUI
4967,0,1,837,DUI
11822,0,2,597,Clean
74647,5,1,800,DUI
2483,3,2,679,DUI
41948,4,1,708,DUI
93486,2,0,755,Clean
37547,0,0,651,Minor Violations
15930,3,1,797,Minor Violations
90420,3,1,633,Clean
69455,1,0,520,DUI
35308,4,2,544,Minor Violations
28627,3,1,634,Accident
63962,5,2,576,DUI
80757,4,3,764,Major Violations
35803,4,1,714,Major Violations
25761,1,1,577,Accident
90828,4,0,684,Major Violations
80285,0,2,629,Major Violations
80845,4,0,621,Clean
21246,5,0,665,Clean
42452,1,1,520,Clean
71015,0,0,719,Major Violations
9561,4,0,558,Major Violations
39328,0,3,683,Major Violations
36396,2,1,568,Clean
67230,4,2,832,Major Violations
15835,0,0,516,Clean
81544,4,1,723,Major Violations
86677,3,2,630,Minor Violations
5395,0,3,588,Minor Violations
36510,5,0,599,Major Violations
29019,3,0,830,Clean
93946,3,3,582,Accident
92095,5,3,647,Minor Violations
55699,3,3,515,DUI
78536,1,1,770,Clean
65169,0,1,521,Major Violations
55930,3,2,718,Major Violations
23698,2,2,720,Clean
53419,5,1,709,Clean
39029,4,3,651,Clean
25386,0,1,810,DUI
63663,5,2,582,Major Violations
39855,2,2,688,Accident
85560,0,0,622,Major Violations
95096,1,2,723,DUI
62969,4,1,660,Clean
26585,2,2,648,Major Violations
86379,5,0,510,DUI
9118,3,2,666,DUI
89451,5,2,521,DUI
85099,3,3,692,Accident
43348,2,3,581,Minor Violations
39818,4,1,725,Clean
22981,4,1,789,Clean
82768,3,1,586,Clean
69619,2,3,521,Major Violations
15001,4,2,516,DUI
64068,3,3,644,Major Violations
76724,5,2,808,DUI
74481,5,1,698,Major Violations
66962,2,3,651,Clean
67275,4,2,540,Accident
91352,0,2,679,Clean
21159,5,3,622,Clean
40168,0,1,577,Accident
14101,4,2,723,Clean
12510,4,3,667,Accident
90230,4,1,609,Accident
8843,4,3,512,Major Violations
75737,5,3,715,Clean
48286,4,2,625,Accident
95673,4,0,692,Minor Violations
77394,0,1,837,Clean
12758,0,1,649,DUI
45820,0,3,576,Accident
61572,0,1,650,Major Violations
24862,3,3,770,Clean
31826,0,2,635,Major Violations
97014,1,3,549,DUI
25982,4,3,790,Accident
31052,4,1,784,Clean
27952,1,3,560,Clean
3259,0,1,760,Clean
71561,3,3,802,Clean
87237,2,3,673,Major Violations
97169,1,1,612,Major Violations
90347,1,2,758,Minor Violations
32699,5,1,600,Accident
82159,3,2,812,Minor Violations
52899,1,0,588,Clean
89611,5,1,665,Minor Violations
67934,3,1,687,Clean
88131,1,0,537,Accident
71992,1,1,511,Clean
36323,0,2,720,Clean
63846,2,3,778,Major Violations
80118,3,3,789,Minor Violations
41134,1,1,836,Clean
88104,0,3,578,Minor Violations
10320,1,3,725,Major Violations
80808,0,0,716,Accident
80236,0,0,740,Major Violations
54959,0,3,708,Major Violations
96242,4,3,610,Major Violations
93732,5,1,834,DUI
85594,4,3,794,DUI
32968,5,2,649,Minor Violations
85962,5,3,661,Clean
31651,2,0,813,Major Violations
75070,2,1,521,Minor Violations
22850,3,0,643,DUI
2617,4,0,811,Major Violations
32706,3,1,550,Minor Violations
88090,1,3,534,Major Violations
44717,1,1,752,Clean
78882,1,2,526,DUI
76115,3,2,611,Major Violations
96708,3,2,771,Clean
16774,5,3,681,DUI
88387,0,1,542,Clean
23057,5,3,680,Minor Violations
34323,3,1,559,Major Violations
72255,4,1,559,Major Violations
77893,3,0,806,Clean
62947,1,0,549,Major Violations
91348,3,2,758,Accident
96639,0,1,535,DUI
29708,4,2,737,Clean
69745,0,3,683,Minor Violations
79961,4,3,581,Accident
72363,4,0,714,Major Violations
66420,0,2,835,Clean
38350,3,3,535,Minor Violations
16050,1,2,680,Major Violations
76102,0,3,644,Major Violations
70383,5,3,578,Clean
43310,3,1,560,Clean
37000,0,3,835,Clean
22573,0,3,727,Major Violations
68590,1,1,768,Clean
74448,0,1,720,Major Violations
62508,0,2,610,Accident
26242,4,1,720,Minor Violations
6705,4,2,714,DUI
76875,4,1,538,Clean
77197,3,0,789,Accident
43778,0,0,664,Major Violations
21885,0,2,518,Major Violations
50866,4,2,632,Major Violations
81647,0,1,754,Minor Violations
67299,0,0,525,Minor Violations
56371,4,0,760,Accident
58120,3,3,728,Major Violations
14809,4,2,648,Major Violations
32550,3,2,643,Major Violations
45217,2,3,580,Accident
16689,0,3,596,Clean
85223,4,1,682,Major Violations
45607,0,0,774,Accident
4944,4,0,546,Major Violations
49999,0,1,678,Clean
25047,2,0,809,DUI
80634,5,3,796,Clean
18667,3,3,819,DUI
11419,1,3,713,Clean
43264,3,1,519,Clean
4795,2,3,833,Clean
45481,5,1,584,Clean
34222,2,1,533,Accident
57982,4,3,705,Clean
21252,5,3,588,Clean
9718,0,2,638,Major Violations
1965,3,3,609,Accident
11444,5,0,843,Clean
22555,5,1,532,Clean
73885,3,0,823,DUI
37917,2,3,706,DUI
2815,1,2,789,Major Violations
59560,0,3,661,Clean
26229,5,1,576,DUI
87463,2,1,661,Accident
39417,4,3,839,Minor Violations
68392,4,1,846,Clean
38962,3,3,845,Minor Violations
8185,4,2,577,Major Violations
77067,1,2,696,Clean
84112,3,3,789,Major Violations
44087,1,1,716,Clean
52276,1,0,565,DUI
13360,4,3,580,Major Violations
49761,0,2,540,Minor Violations
34452,4,3,736,Clean
82065,4,2,717,DUI
89777,5,3,665,Major Violations
14271,5,1,725,Major Violations
32512,0,1,712,Minor Violations
65258,3,1,597,Major Violations
18723,1,0,614,Clean
60228,3,1,849,Clean
89515,3,1,543,DUI
49938,5,1,515,Accident
32866,2,3,603,Accident
91208,5,1,564,Major Violations
26374,1,1,633,Clean
12269,0,0,736,Clean
12988,3,3,565,DUI
92056,2,1,658,Minor Violations
49772,3,3,738,Major Violations
63534,5,3,786,Accident
74769,0,3,727,Accident
13013,2,1,842,Clean
1973,5,1,836,Clean
85734,5,1,576,DUI
66449,3,1,660,Clean
19231,1,1,796,Clean
77725,2,1,745,Minor Violations
71063,0,2,841,Clean
55234,3,3,707,DUI
21367,5,3,577,Major Violations
74745,1,2,745,DUI
85384,3,1,539,Major Violations
84527,5,2,842,Major Violations
9353,3,0,813,DUI
36719,0,0,641,Major Violations
1244,4,1,761,Minor Violations
39380,0,0,616,Clean
63148,4,0,543,Clean
80356,0,0,525,Major Violations
79665,3,2,669,Major Violations
94137,0,3,649,DUI
91496,5,0,691,Clean
85481,4,2,667,DUI
11433,4,3,629,Clean
65818,5,3,749,Minor Violations
45658,5,3,723,Clean
89477,5,1,831,Accident
49770,3,3,715,Major Violations
9347,0,3,731,Major Violations
76469,3,3,557,Minor Violations
8731,2,0,690,DUI
17685,2,2,724,Clean
99266,0,1,547,Clean
39936,5,2,822,Major Violations
43707,1,1,774,Clean
46224,4,2,526,Accident
92498,5,1,542,Minor Violations
61350,4,3,710,Accident
78576,4,2,741,Minor Violations
95443,0,3,547,Major Violations
69563,5,1,508,Clean
63856,1,1,659,Major Violations
46801,4,3,547,Minor Violations
48766,1,3,728,Minor Violations
31609,4,3,596,Accident
35976,4,3,514,Minor Violations
45569,0,3,658,Major Violations
45569,1,2,593,Clean
2821,1,0,761,Clean
47577,2,1,760,Major Violations
79955,0,2,634,Clean
77903,4,2,653,Accident
56341,1,1,584,Clean
86787,2,1,744,Minor Violations
60112,4,3,591,Minor Violations
34131,0,3,623,Major Violations
88593,1,3,545,Clean
4816,1,3,599,Major Violations
88991,3,1,570,Clean
67202,0,1,544,Clean
70678,0,3,708,Major Violations
75841,4,3,613,Major Violations
55731,1,0,760,Clean
3807,5,1,694,Clean
75362,0,1,582,DUI
22964,3,1,651,Clean
74083,2,3,531,DUI
87664,1,1,553,Minor Violations
3699,0,0,585,Minor Violations
87345,3,3,537,Major Violations
10688,0,1,589,Minor Violations
22081,5,1,685,Minor Violations
41841,0,3,746,Major Violations
16707,0,3,517,Major Violations
66028,0,3,596,DUI
